trial	score	n_ents	n_rels	n_tws	n_quads	n_unique_triples	avg_degree	deg_p25	deg_p75	real_n_ents	real_n_rels	real_n_tws	real_n_quads	real_n_unique_triples	real_avg_degree	real_deg_p25	real_deg_p75	relerr_n_ents	absdiff_n_ents	relerr_n_rels	absdiff_n_rels	relerr_n_tws	absdiff_n_tws	relerr_n_quads	absdiff_n_quads	relerr_n_unique_triples	absdiff_n_unique_triples	relerr_avg_degree	absdiff_avg_degree	relerr_deg_p25	absdiff_deg_p25	relerr_deg_p75	absdiff_deg_p75	pat_distr_ents	pat_distr_rels	cfg_n_ents	cfg_n_rels	cfg_n_tws	n_1_hop	n_2_hop	n_3_hop	rnd_avg_density	p_skip_consequence	use_force_distr	p_force	n_force	force_binom_n	force_binom_p
297	9.505077103132145	6448	220	365	52991	52161	16.436414392059554	5.0	20.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.09539842873176206	-680.0	0.043478260869565216	-10.0	0.0	0.0	0.4159484183842169	-37739.0	0.037101103489412465	1866.0	0.35435488930562936	-9.02093689862507	4.0	4.0	1.0	10.0	lognorm(mu=0,s=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	381	44	142	0	0	False	0.1	1	None	None
298	7.034633072041538	5880	166	365	134769	97137	45.839795918367344	3.0	13.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1750841750841751	-1248.0	0.2782608695652174	-64.0	0.0	0.0	0.4853852088614571	44039.0	0.931345064121682	46842.0	0.8006506409463376	20.38244462768272	2.0	2.0	0.3	3.0	zipf(s=1.2,q=1.0)	pareto(a=1.3,xm=1.0)	7128	230	365	152	140	56	0	0	False	0.4	1	None	None
299	10.907391598544034	6825	181	365	51908	51603	15.21113553113553	6.0	21.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.04250841750841751	-303.0	0.21304347826086956	-49.0	0.0	0.0	0.4278849333186377	-38822.0	0.02600656128839845	1308.0	0.40248553914948715	-10.246215759549093	5.0	5.0	1.1	11.0	negbin(r=2.0,p=0.25)	empirical	7128	230	365	267	156	116	0	0	False	0.05	2	None	None
300	6.150425407793508	4201	202	365	140637	90354	66.9540585574863	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.4106341189674523	-2927.0	0.12173913043478261	-28.0	0.0	0.0	0.5500606194202579	49907.0	0.7964807634953772	40059.0	1.6300481064574142	41.49670726680168	1.0	1.0	0.1	-1.0	zipf(s=1.4,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	250	174	74	0	0	False	0.3	1	None	None
301	4.582946156041675	4670	203	365	68919	57409	29.51563169164882	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3448372615039282	-2458.0	0.11739130434782609	-27.0	0.0	0.0	0.24039457731731512	-21811.0	0.14144547171687047	7114.0	0.15941487213751127	4.058280400964197	1.0	1.0	0.1	-1.0	zipf(s=1.2,q=1.0)	gamma(1,2)	7128	230	365	378	176	153	0	0	False	0.1	1	None	None
302	5.861272106894868	3448	195	365	34455	30247	19.985498839907194	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.5162738496071829	-3680.0	0.15217391304347827	-35.0	0.0	0.0	0.6202468863661413	-56275.0	0.3986082115518441	-20048.0	0.21494193910030596	-5.47185245077743	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	gamma(1,2)	7128	230	365	397	143	165	0	0	False	0.05	1	None	None
303	5.907098658496338	5417	189	365	97864	79804	36.132176481447296	3.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.24003928170594838	-1711.0	0.1782608695652174	-41.0	0.0	0.0	0.07862889893089386	7134.0	0.5867183616661696	29509.0	0.4193219109432179	10.674825190762672	2.0	2.0	0.0	0.0	zipf(s=1.2,q=1.0)	gamma(2,2)	7128	230	365	261	116	52	0	0	False	0.25	1	None	None
304	4.444522970926219	4957	194	365	75780	62117	30.574944522896914	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.30457351290684626	-2171.0	0.1565217391304348	-36.0	0.0	0.0	0.16477460597376833	-14950.0	0.23505318620141166	11822.0	0.20102614658442192	5.11759323221229	1.0	1.0	0.1	-1.0	zipf(s=1.2,q=1.0)	gamma(1,2)	7128	230	365	324	148	79	0	0	False	0.15000000000000002	1	None	None
305	5.871683465672163	3217	182	365	30665	26128	19.064345663661797	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.5486812570145904	-3911.0	0.20869565217391303	-48.0	0.0	0.0	0.662019177780227	-60065.0	0.4805050203797594	-24167.0	0.2511261110405528	-6.393005627022827	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	lognorm(mu=0,s=1.4)	7128	230	365	349	212	98	0	0	False	0.05	1	None	None
306	5.60325393189766	4797	195	365	67915	61962	28.315613925370023	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.32702020202020204	-2331.0	0.15217391304347827	-35.0	0.0	0.0	0.2514603769425769	-22815.0	0.2319713689233522	11667.0	0.11227651306093643	2.858262634685399	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	gamma(1,2)	7128	230	365	269	240	161	0	0	False	0.05	2	None	None
307	6.272288384751526	5494	208	365	102935	85665	37.47178740444121	3.0	11.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.22923681257014591	-1634.0	0.09565217391304348	-22.0	0.0	0.0	0.1345200044086851	12205.0	0.7032508201610498	35370.0	0.4719436824581557	12.014436113756584	2.0	2.0	0.1	1.0	zipf(s=1.2,q=1.0)	uniform	7128	230	365	142	156	50	0	0	False	0.3	1	None	None
308	8.24468566620751	6193	170	365	171330	125170	55.33021152914581	3.0	15.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.13117283950617284	-935.0	0.2608695652173913	-60.0	0.0	0.0	0.8883500495977075	80600.0	1.488716572223879	74875.0	1.1734473039774678	29.872860238461183	2.0	2.0	0.5	5.0	zipf(s=1.2,q=1.0)	gamma(1,2)	7128	230	365	318	58	35	0	0	False	0.5	1	None	None
309	4.361780142842237	4429	205	365	57211	47532	25.83472567170919	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3786475869809203	-2699.0	0.10869565217391304	-25.0	0.0	0.0	0.36943679047724015	-33519.0	0.05493587831792425	-2763.0	0.014823788096236681	0.3773743810245662	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	355	17	74	0	0	False	0.15000000000000002	1	None	None
310	6.919772304376773	5851	195	365	134290	103449	45.903264399247995	3.0	13.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.17915263748597082	-1277.0	0.15217391304347827	-35.0	0.0	0.0	0.480105808442632	43560.0	1.0568446167611094	53154.0	0.8031437707364693	20.44591310856337	2.0	2.0	0.3	3.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	284	36	64	0	0	False	0.4	1	None	None
311	9.991314319623783	6221	189	365	50459	50175	16.222150779617426	5.0	22.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.12724466891133557	-907.0	0.1782608695652174	-41.0	0.0	0.0	0.44385539512840294	-40271.0	0.0023859230539815092	-120.0	0.36277146061328663	-9.235200511067198	4.0	4.0	1.2	12.0	gamma(1,2)	empirical	7128	230	365	312	44	159	0	0	False	0.05	2	None	None
312	11.251959848322155	6747	197	365	70737	70189	20.96843041351712	6.0	26.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.05345117845117845	-381.0	0.14347826086956522	-33.0	0.0	0.0	0.22035710349388296	-19993.0	0.39554627696590117	19894.0	0.1763310261900693	-4.488920877167505	5.0	5.0	1.6	16.0	lognorm(mu=0,s=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	212	225	54	0	0	False	0.15000000000000002	1	None	None
313	5.220241120558441	4179	101	365	50584	35788	24.208662359416127	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.4137205387205387	-2949.0	0.5608695652173913	-129.0	0.0	0.0	0.4424776810316323	-40146.0	0.28843821453424795	-14507.0	0.04905022981418408	-1.2486889312684966	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	zipf(s=1.7,q=0.5)	7128	230	365	265	168	117	0	0	False	0.1	1	None	None
314	6.697548093711221	2349	202	365	17610	15749	14.99361430395913	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.6704545454545454	-4779.0	0.12173913043478261	-28.0	0.0	0.0	0.8059076380469525	-73120.0	0.6868674818570435	-34546.0	0.41103007407351105	-10.463736986725493	1.0	1.0	0.4	-4.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	339	30	51	0	0	False	0.05	1	None	None
315	15.985205030211553	6857	194	365	307623	223082	89.72524427592242	5.0	23.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.03801907968574635	-271.0	0.1565217391304348	-36.0	0.0	0.0	2.390532348726992	216893.0	3.4354707227358583	172787.0	2.5245318042476304	64.2678929852378	4.0	4.0	1.3	13.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	393	222	170	0	0	False	0.2	2	None	None
316	13.93476817288545	6488	189	365	80221	79038	24.729038224414303	8.0	34.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.08978675645342311	-640.0	0.1782608695652174	-41.0	0.0	0.0	0.11582717954370109	-10509.0	0.571488219504921	28743.0	0.028609145466630917	-0.7283130662703208	7.0	7.0	2.4	24.0	gamma(1,2)	pareto(a=1.6,xm=1.0)	7128	230	365	202	28	99	0	0	False	0.25	1	None	None
317	19.624566690415453	7106	190	365	109220	109046	30.740219532789194	12.0	41.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0030864197530864196	-22.0	0.17391304347826086	-40.0	0.0	0.0	0.2037914691943128	18490.0	1.1681280445372304	58751.0	0.20751837776766988	5.28286824210457	11.0	11.0	3.1	31.0	negbin(r=1.2,p=0.35)	empirical	7128	230	365	294	66	181	0	0	False	0.2	1	None	None
318	16.725297007575065	5844	164	365	105541	105486	36.119438740588635	8.0	48.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.18013468013468015	-1284.0	0.28695652173913044	-66.0	0.0	0.0	0.16324258789815937	14811.0	1.0973456606024456	55191.0	0.41882155484908956	10.66208744990401	7.0	7.0	3.8	38.0	gamma(0.5,1.0)	zipf(s=1.4,q=1.0)	7128	230	365	381	195	142	0	0	False	0.2	1	None	None
319	9.147902868611176	6961	117	365	53453	51095	15.35785088349375	5.0	15.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.023428731762065096	-167.0	0.49130434782608695	-113.0	0.0	0.0	0.4108563870825526	-37277.0	0.01590615369321006	800.0	0.39672235700681446	-10.099500407190874	4.0	4.0	0.5	5.0	pareto(a=1.6,xm=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	127	140	82	0	0	False	0.15000000000000002	1	None	None
320	12.098293564544045	6894	103	365	59526	57975	17.26892950391645	7.0	23.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.03282828282828283	-234.0	0.5521739130434783	-127.0	0.0	0.0	0.34392152540504795	-31204.0	0.1526990754548166	7680.0	0.3216525432386396	-8.188421786768174	6.0	6.0	1.3	13.0	negbin(r=2.0,p=0.25)	zipf(s=1.4,q=1.0)	7128	230	365	224	14	86	0	0	False	0.2	1	None	None
321	8.851210425676202	3733	140	365	19889	19465	10.655772836860434	3.0	16.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.47629068462401797	-3395.0	0.391304347826087	-90.0	0.0	0.0	0.7807891546346302	-70841.0	0.6129833979520827	-30830.0	0.5814264918927523	-14.80157845382419	2.0	2.0	0.6	6.0	empirical	zipf(s=1.4,q=1.0)	7128	230	365	309	130	41	0	0	False	0.05	1	None	None
322	56.30274741996718	7126	210	365	272983	268349	76.61605388717373	36.0	104.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0002805836139169473	-2.0	0.08695652173913043	-20.0	0.0	0.0	2.0087402182299128	182253.0	4.335500546774033	218054.0	2.0095846583697474	51.15870259648911	35.0	35.0	9.4	94.0	negbin(r=2.0,p=0.25)	negbin(r=2.0,p=0.25)	7128	230	365	358	14	126	0	0	False	0.3	2	None	None
323	6.716251828162774	2699	180	365	21800	19646	16.154131159688774	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.6213524130190797	-4429.0	0.21739130434782608	-50.0	0.0	0.0	0.7597266615232007	-68930.0	0.609384630678994	-30649.0	0.36544336544548894	-9.30322013099585	1.0	1.0	0.4	-4.0	zipf(s=1.2,q=1.0)	gamma(1,2)	7128	230	365	206	138	90	0	0	False	0.05	1	None	None
324	5.388101111386852	4426	215	365	55948	51663	25.28151830094894	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.37906846240179576	-2702.0	0.06521739130434782	-15.0	0.0	0.0	0.38335721371101067	-34782.0	0.027199522815389204	1368.0	0.006906963247194775	-0.17583298973568517	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	349	180	82	0	0	False	0.1	1	None	None
325	13.865403415096782	5218	178	365	93536	91750	35.851284016864696	5.0	56.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2679573512906846	-1910.0	0.22608695652173913	-52.0	0.0	0.0	0.030926926044307284	2806.0	0.8242370016900288	41455.0	0.40828806608735563	10.393932726180072	4.0	4.0	4.6	46.0	empirical	gamma(1,2)	7128	230	365	201	139	10	0	0	False	0.3	1	None	None
326	13.569378111150922	6723	194	365	253384	184482	75.3782537557638	5.0	20.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.056818181818181816	-405.0	0.1565217391304348	-36.0	0.0	0.0	1.792725669569051	162654.0	2.667998807038473	134187.0	1.9609621556876684	49.920902465079166	4.0	4.0	1.0	10.0	zipf(s=1.2,q=1.0)	gamma(1,2)	7128	230	365	375	128	67	0	0	False	0.25	2	None	None
327	21.050594342050072	5715	162	365	159890	154602	55.954505686789155	7.0	82.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.19823232323232323	-1413.0	0.2956521739130435	-68.0	0.0	0.0	0.7622616554612587	69160.0	2.073903966597077	104307.0	1.1979704427170346	30.49715439610453	6.0	6.0	7.2	72.0	empirical	gamma(0.5,1.0)	7128	230	365	302	175	85	0	0	False	0.1	3	None	None
328	10.264459414180248	2045	212	365	188296	68786	184.15256723716382	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.7131032547699214	-5083.0	0.0782608695652174	-18.0	0.0	0.0	1.0753444285241927	97566.0	0.36765085992643404	18491.0	6.233767768469656	158.6952159464792	1.0	1.0	0.1	-1.0	zipf(s=1.7,q=0.5)	gamma(2,2)	7128	230	365	371	168	131	0	0	False	0.15000000000000002	2	None	None
329	10.99977355285351	6579	189	365	62573	62048	19.02203982368141	6.0	23.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.07702020202020202	-549.0	0.1782608695652174	-41.0	0.0	0.0	0.31033836658216685	-28157.0	0.2336812804453723	11753.0	0.2527879430001042	-6.435311467003213	5.0	5.0	1.3	13.0	lognorm(mu=0,s=1.0)	empirical	7128	230	365	294	204	136	0	0	False	0.1	1	None	None
330	9.762319905784391	6620	210	365	53791	53753	16.251057401812687	5.0	20.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0712682379349046	-508.0	0.08695652173913043	-20.0	0.0	0.0	0.4071310481648848	-36939.0	0.06875434933890048	3458.0	0.36163596847723556	-9.206293888871937	4.0	4.0	1.0	10.0	lognorm(mu=0,s=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	229	222	87	0	0	False	0.05	2	None	None
331	7.9974841433539545	6002	166	365	34733	34482	11.573808730423192	3.0	14.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1579685746352413	-1126.0	0.2782608695652174	-64.0	0.0	0.0	0.6171828502149234	-55997.0	0.31440501043841335	-15813.0	0.5453647711316185	-13.883542560261432	2.0	2.0	0.4	4.0	lognorm(mu=0,s=1.0)	empirical	7128	230	365	234	45	90	0	0	False	0.1	1	None	None
332	4.6155465008183985	4970	211	365	80452	67470	32.375050301810866	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.30274971941638606	-2158.0	0.08260869565217391	-19.0	0.0	0.0	0.11328116389286895	-10278.0	0.3414852371011035	17175.0	0.2717367935154186	6.917699011126242	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	269	119	147	0	0	False	0.15000000000000002	1	None	None
333	5.534301560951491	3945	181	365	44149	38177	22.382256020278835	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.44654882154882153	-3183.0	0.21304347826086956	-49.0	0.0	0.0	0.5134024027333848	-46581.0	0.2409384630678994	-12118.0	0.12079399915933245	-3.0750952704057894	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	lognorm(mu=0,s=1.0)	7128	230	365	195	197	58	0	0	False	0.1	1	None	None
334	5.324220787979671	3897	160	365	44349	37369	22.76058506543495	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.4532828282828283	-3231.0	0.30434782608695654	-70.0	0.0	0.0	0.5111980601785517	-46381.0	0.25700367829804155	-12926.0	0.10593271053444112	-2.696766225249675	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	209	32	76	0	0	False	0.15000000000000002	1	None	None
335	11.961667244670952	6738	74	365	51173	48981	15.189373701395073	7.0	21.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.054713804713804715	-390.0	0.6782608695652174	-156.0	0.0	0.0	0.43598589220764905	-39557.0	0.026125857441097525	-1314.0	0.4033403739471835	-10.26797758928955	6.0	6.0	1.1	11.0	gamma(2,2)	zipf(s=1.7,q=0.5)	7128	230	365	166	53	120	0	0	False	0.15000000000000002	1	None	None
336	7.394417279425157	5949	206	365	138908	110347	46.699613380400066	3.0	13.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.16540404040404041	-1179.0	0.10434782608695652	-24.0	0.0	0.0	0.5310040780337264	48178.0	1.1939954269808133	60052.0	0.8344254611236177	21.242262089715442	2.0	2.0	0.3	3.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	308	121	140	0	0	False	0.25	1	None	None
337	10.768093430188408	6518	199	365	203743	151680	62.51702976373121	4.0	17.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.08557800224466891	-610.0	0.13478260869565217	-31.0	0.0	0.0	1.2455968257467211	113013.0	2.0158067402326276	101385.0	1.4557554731394031	37.05967847304659	3.0	3.0	0.7	7.0	zipf(s=1.2,q=1.0)	pareto(a=1.3,xm=1.0)	7128	230	365	335	123	41	0	0	False	0.25	2	None	None
338	5.878785754928904	3691	169	365	38354	33731	20.78244378217285	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.48218294051627386	-3437.0	0.26521739130434785	-61.0	0.0	0.0	0.5772732282596715	-52376.0	0.3293369122179143	-16564.0	0.1836368385356107	-4.674907508511772	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	gamma(1,2)	7128	230	365	154	203	37	0	0	False	0.1	1	None	None
339	18.899673798341578	7105	205	365	100634	100475	28.327656579873327	12.0	38.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0032267115600448934	-23.0	0.10869565217391304	-25.0	0.0	0.0	0.1091590433153312	9904.0	0.9977134904066011	50180.0	0.1127495652007995	2.8703052891887033	11.0	11.0	2.8	28.0	negbin(r=1.2,p=0.35)	negbin(r=2.0,p=0.25)	7128	230	365	216	89	174	0	0	False	0.2	1	None	None
340	4.633073672505931	5128	213	365	87262	72101	34.03354134165367	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.28058361391694725	-2000.0	0.07391304347826087	-17.0	0.0	0.0	0.038223299900804586	-3468.0	0.43356198429267323	21806.0	0.3368846174545759	8.576190050969043	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	negbin(r=1.2,p=0.35)	7128	230	365	329	117	147	0	0	False	0.15000000000000002	1	None	None
341	4.641290853418981	4909	202	365	81386	67394	33.15787329394989	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.31130751964085296	-2219.0	0.12173913043478261	-28.0	0.0	0.0	0.10298688416179874	-9344.0	0.33997415250024854	17099.0	0.3024871643297411	7.700522003265267	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	negbin(r=1.2,p=0.35)	7128	230	365	181	58	147	0	0	False	0.2	1	None	None
342	6.166517437348189	5552	211	365	107905	87549	38.8706772334294	3.0	11.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.22109988776655443	-1576.0	0.08260869565217391	-19.0	0.0	0.0	0.1892979168962857	17175.0	0.7407098121085595	37254.0	0.5268940114619461	13.413325942744773	2.0	2.0	0.1	1.0	zipf(s=1.2,q=1.0)	negbin(r=1.2,p=0.35)	7128	230	365	281	105	157	0	0	False	0.2	1	None	None
343	16.538462891734	7044	205	365	75094	74646	21.321408290743896	11.0	29.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.011784511784511785	-84.0	0.10869565217391304	-25.0	0.0	0.0	0.17233550093684558	-15636.0	0.48416343572919773	24351.0	0.16246556653575173	-4.135942999940728	10.0	10.0	1.9	19.0	gamma(3,1)	gamma(3,1)	7128	230	365	343	14	79	0	0	False	0.2	1	None	None
344	31.21237547398457	6830	221	365	190530	187029	55.79209370424597	17.0	76.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.04180695847362514	-298.0	0.0391304347826087	-9.0	0.0	0.0	1.0999669348616774	99800.0	2.7186400238592308	136734.0	1.1915906752114256	30.334742413561347	16.0	16.0	6.6	66.0	gamma(1,2)	negbin(r=1.2,p=0.35)	7128	230	365	399	99	167	0	0	False	0.15000000000000002	2	None	None
345	23.363925515942498	7122	213	365	187875	172618	52.759056444818874	14.0	37.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0008417508417508417	-6.0	0.07391304347826087	-17.0	0.0	0.0	1.070704287446269	97145.0	2.432110547768168	122323.0	1.0724487729453815	27.30170515413425	13.0	13.0	2.7	27.0	pareto(a=1.3,xm=1.0)	negbin(r=1.2,p=0.35)	7128	230	365	344	206	115	0	0	False	0.15000000000000002	2	None	None
346	17.848221442876152	6654	171	365	107477	105931	32.30447850916742	10.0	44.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0664983164983165	-474.0	0.2565217391304348	-59.0	0.0	0.0	0.18458062382894302	16747.0	1.1061934585942936	55636.0	0.2689646358059371	6.847127218482793	9.0	9.0	3.4	34.0	gamma(1,2)	gamma(0.5,1.0)	7128	230	365	351	231	150	0	0	False	0.15000000000000002	1	None	None
347	21.002104861831782	7110	195	365	115411	114248	32.46441631504923	13.0	44.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0025252525252525255	-18.0	0.15217391304347827	-35.0	0.0	0.0	0.272026892979169	24681.0	1.2715578089273287	63953.0	0.27524721422721754	7.0070650243646035	12.0	12.0	3.4	34.0	negbin(r=1.2,p=0.35)	negbin(r=1.2,p=0.35)	7128	230	365	167	18	169	0	0	False	0.15000000000000002	2	None	None
348	11.158454026322422	6391	187	365	177866	151780	55.661398842121734	4.0	15.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.10339506172839506	-737.0	0.18695652173913044	-43.0	0.0	0.0	0.9603879642896506	87136.0	2.0177950094442787	101485.0	1.186456800102743	30.20404755143711	3.0	3.0	0.5	5.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	384	40	133	0	0	False	0.35000000000000003	1	None	None
349	4.875696484253282	4147	169	365	53081	45599	25.599710634193393	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.4182098765432099	-2981.0	0.26521739130434785	-61.0	0.0	0.0	0.414956464234542	-37649.0	0.09336912217914306	-4696.0	0.005592072084925078	0.1423593435087689	1.0	1.0	0.1	-1.0	zipf(s=1.2,q=1.0)	negbin(r=1.2,p=0.35)	7128	230	365	21	44	140	0	0	False	0.1	2	None	None
350	6.091980108535116	3253	185	365	31124	27646	19.13556716876729	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.5436307519640853	-3875.0	0.1956521739130435	-45.0	0.0	0.0	0.6569602116168852	-59606.0	0.45032309374689333	-22649.0	0.2483284317261476	-6.321784121917332	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	368	114	157	0	0	False	0.05	1	None	None
351	7.414994965284291	4169	203	365	17930	17826	8.601583113456464	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.41512345679012347	-2959.0	0.11739130434782609	-27.0	0.0	0.0	0.8023806899592196	-72800.0	0.6455711303310468	-32469.0	0.662117907898613	-16.85576817722816	1.0	1.0	0.1	-1.0	lognorm(mu=0,s=1.4)	negbin(r=2.0,p=0.25)	7128	230	365	239	37	100	0	0	False	0.05	1	None	None
352	18.17548843344527	6866	206	365	332315	245787	96.80017477424992	6.0	25.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.03675645342312009	-262.0	0.10434782608695652	-24.0	0.0	0.0	2.662680480546677	241585.0	3.8869072472412767	195492.0	2.802444868240127	71.3428234835653	5.0	5.0	1.5	15.0	zipf(s=1.2,q=1.0)	gamma(2,2)	7128	230	365	250	138	155	0	0	False	0.3	2	None	None
353	5.6496505507491985	2101	162	365	33164	22038	31.569728700618754	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.7052469135802469	-5027.0	0.2956521739130435	-68.0	0.0	0.0	0.6344759175575885	-57566.0	0.5618252311362959	-28257.0	0.24010264619205599	6.11237740993413	1.0	1.0	0.4	-4.0	zipf(s=1.4,q=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	379	182	155	0	0	False	0.05	1	None	None
354	6.580417784417152	898	201	365	38257	20621	85.20489977728285	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.8740179573512907	-6230.0	0.12608695652173912	-29.0	0.0	0.0	0.5783423343987656	-52473.0	0.5899990058653942	-29674.0	2.3469664147055664	59.74754848659822	1.0	1.0	0.3	-3.0	zipf(s=1.7,q=0.5)	gamma(1,2)	7128	230	365	349	250	175	0	0	False	0.05	1	None	None
355	20.04398221561087	7082	218	365	87243	87242	24.637955379836203	14.0	34.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.006453423120089787	-46.0	0.05217391304347826	-12.0	0.0	0.0	0.03843271244351372	-3487.0	0.7346058256287902	36947.0	0.03218700569011101	-0.8193959108484208	13.0	13.0	2.4	24.0	gamma(3,1)	uniform	7128	230	365	163	263	27	0	0	False	0.2	1	None	None
356	6.860419474384681	4472	198	365	168066	101667	75.16368515205724	2.0	11.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.372615039281706	-2656.0	0.1391304347826087	-32.0	0.0	0.0	0.8523751791028326	77336.0	1.021413659409484	51372.0	1.9525336039009367	49.70633386137261	1.0	1.0	0.1	1.0	zipf(s=1.4,q=1.0)	gamma(1,2)	7128	230	365	343	167	92	0	0	False	0.3	1	None	None
